('EVENTO', 'NOME', 'INTENSIDADE', 'PONTO', 'GRAU_ATUAL', 'GRAU_ORIGINAL', 'RODADAS', 'STATUS')
('EVENTO:', 'Briga1152251254250380798691520852160504927501', 2, 11, 4, 8, 267, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6292453370274401990997477484039886714529', 3, 2, 4, 5, 270, 'ATIVO')
('EVENTO:', 'Golpe de Estado6292453370274401990997477484039886714529', 3, 2, 4, 5, 270, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6250614546737031692509294043156376768167', 1, 2, 4, 5, 273, 'ATIVO')
('EVENTO:', 'Golpe de Estado6250614546737031692509294043156376768167', 1, 2, 4, 5, 273, 'COMPLETO')
('EVENTO:', 'Tiroteio18168122141476702095738980860807931141813', 3, 14, 2, 8, 276, 'ATIVO')
('EVENTO:', 'Tiroteio18168122141476702095738980860807931141813', 3, 14, 2, 8, 278, 'COMPLETO')
('EVENTO:', 'Soldado Ferido1767892197306016605590698262660655162765', 1, 3, 5, 8, 279, 'ATIVO')
('EVENTO:', 'Soldado Ferido1767892197306016605590698262660655162765', 1, 3, 5, 8, 279, 'COMPLETO')
('EVENTO:', 'Soldado Ferido1733038478726101309846974815331991212959', 1, 9, 4, 5, 282, 'ATIVO')
('EVENTO:', 'Soldado Ferido1733038478726101309846974815331991212959', 1, 9, 4, 5, 282, 'COMPLETO')
('EVENTO:', 'Hospital em Chamas7115295040261064307357039458694630101853', 2, 6, 6, 6, 285, 'ATIVO')
('EVENTO:', 'Hospital em Chamas7115295040261064307357039458694630101853', 2, 6, 6, 6, 285, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o1028012594400400214224593472754834636114', 1, 12, 4, 8, 288, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o1028012594400400214224593472754834636114', 1, 12, 4, 8, 288, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17230717663156471756979580218808128040496', 1, 3, 5, 8, 291, 'ATIVO')
('EVENTO:', 'Soldado Ferido17230717663156471756979580218808128040496', 1, 3, 5, 8, 291, 'COMPLETO')
('EVENTO:', 'Tiroteio186627725204353432642502887775005099241', 3, 9, 4, 5, 294, 'ATIVO')
('EVENTO:', 'Tiroteio186627725204353432642502887775005099241', 3, 9, 4, 5, 294, 'COMPLETO')
('EVENTO:', 'Navio Afundando1243119938201060626693175952797589905107', 3, 13, 3, 4, 297, 'ATIVO')
('EVENTO:', 'Navio Afundando1243119938201060626693175952797589905107', 3, 13, 3, 4, 297, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4113657187908156034367738348343637238713', 1, 12, 4, 8, 300, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4113657187908156034367738348343637238713', 1, 12, 4, 8, 300, 'COMPLETO')
('EVENTO:', 'Hospital em Chamas7338561966746963757204493707895252493280', 2, 7, 5, 8, 303, 'ATIVO')
('EVENTO:', 'Hospital em Chamas7338561966746963757204493707895252493280', 2, 7, 5, 8, 304, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13158393398059454118525342056657244923031', 2, 10, 4, 7, 306, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13158393398059454118525342056657244923031', 2, 10, 4, 7, 307, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17325039561455144846077054226298905656175', 3, 8, 5, 5, 309, 'ATIVO')
('EVENTO:', 'Soldado Ferido17325039561455144846077054226298905656175', 3, 8, 5, 5, 310, 'COMPLETO')
('EVENTO:', 'Resgate1627308260967166871783623777938912918885', 1, 1, 5, 5, 312, 'ATIVO')
('EVENTO:', 'Resgate1627308260967166871783623777938912918885', 1, 1, 5, 5, 313, 'COMPLETO')
('EVENTO:', 'Resgate16332558163710278448947621351562037328352', 1, 2, 4, 5, 315, 'ATIVO')
('EVENTO:', 'Resgate16332558163710278448947621351562037328352', 1, 2, 4, 5, 315, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14157344128955427614769270627067834900457', 3, 9, 4, 5, 318, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14157344128955427614769270627067834900457', 3, 9, 4, 5, 318, 'COMPLETO')
('EVENTO:', 'Resgate16109711183840433958466336719241856202919', 2, 8, 5, 5, 321, 'ATIVO')
('EVENTO:', 'Resgate16109711183840433958466336719241856202919', 2, 8, 5, 5, 322, 'COMPLETO')
('EVENTO:', 'Hospital em Chamas7149285682081869145250262753587772739039', 2, 10, 4, 7, 324, 'ATIVO')
('EVENTO:', 'Hospital em Chamas7149285682081869145250262753587772739039', 2, 10, 4, 7, 325, 'COMPLETO')
('EVENTO:', 'Fuga5232714518530391351894258604660019642182', 3, 9, 4, 5, 327, 'ATIVO')
('EVENTO:', 'Fuga5232714518530391351894258604660019642182', 3, 9, 4, 5, 327, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11207502390120466713932207223581616447023', 2, 12, 4, 8, 330, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11207502390120466713932207223581616447023', 2, 12, 4, 8, 330, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2330670725807833182040192955111126721877', 1, 5, 4, 9, 333, 'ATIVO')
('EVENTO:', 'Corrida de Rua2330670725807833182040192955111126721877', 1, 5, 4, 9, 333, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente1970224130192749518191358573254073428489', 1, 14, 2, 8, 336, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente1970224130192749518191358573254073428489', 1, 14, 2, 8, 338, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9281275964785050704210843126728232884112', 1, 4, 5, 5, 339, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada9281275964785050704210843126728232884112', 1, 4, 5, 5, 339, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19271982808894349379758241986926227698477', 2, 4, 5, 5, 342, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19271982808894349379758241986926227698477', 2, 4, 5, 5, 342, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1360349714022684799977030460971731850087', 1, 7, 5, 8, 345, 'ATIVO')
